participant_id,version,sentence_id,stimulus,transcription,human_score,auto_score,rationale
5,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros los fascinan los fiestras grandiosas,3.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=8, n_learner=7)"
5,vA,15,Ella sólo bebe cerveza y no come nada (15),[ella sólo-] ella sola beber cerveza y no come nada,3.0,2,"Partial meaning (content_overlap=0.57, edit=3, n_target=9, n_learner=8)"
5,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría que las precias de los  [cas-] casas bajiara,2.0,2,"Partial response (content_overlap=0.40, n_learner=9 tokens)"
5,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha y despues sigue derecto,3.0,2,"Partial meaning (content_overlap=0.57, edit=3, n_target=10, n_learner=8)"
5,vA,18,Ella ha terminado de pintar su apartamento (15),Ella terminará a pintar su apartamento,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=8, n_learner=6)"
5,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría para hacer más calor pronto,2.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=10, n_learner=7)"
5,vA,20,El niño al que se le murió el gato está triste (16),El niño [as-] que murió el gato está triste,2.0,3,"Near-accurate meaning (content_overlap=0.80, edit=4, n_target=12, n_learner=8)"
5,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mía cuida a los niños del vecino,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=3, n_target=11, n_learner=9)"
5,vA,22,El gato que era negro fue perseguido por el perro (16),El gato que era negro fue [pers-] perseguiro del perro,3.0,2,"Partial meaning (content_overlap=0.60, edit=4, n_target=11, n_learner=9)"
5,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),[antes de-] Antes de salir él tiene limpiar su cuarto,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=3, n_target=11, n_learner=8)"
5,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que ha fumado ha desminido [deminido],2.0,2,"Partial response (content_overlap=0.40, n_learner=9 tokens)"
5,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar al casa del trabajo comerme cena,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=4, n_target=11, n_learner=9)"
5,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón a que trope el policía es famoso,2.0,2,"Partial meaning (content_overlap=0.60, edit=5, n_target=10, n_learner=9)"
5,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayuda en la tarea,3.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=12, n_learner=11)"
5,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue tan difícil como me dicho,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=9)"
5,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Serías tan amable para darme el libro que está en la mesa?,3.0,3,"Minor deviation (edit=2, content_overlap=0.86); meaning essentially preserved"
5,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no tome nada para el desayuno,3.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=10)"
5,vB,1,Quiero comerme el huevo. (7) ,Quiero comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
5,vB,2,El pez está en la sala. (7),El pez está en sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=7, n_learner=5)"
5,vB,3,La tarea la tiene Carla. (8),La tarea la tiene Carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
5,vB,4,Él se duerme por la tarde. (8),Él se duerme por el tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=7, n_learner=6)"
5,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que aba cabar hoy?,2.0,2,"Partial response (content_overlap=0.40, n_learner=6 tokens)"
5,vB,6,Dudo que sepan hablar Portugués. (10),Dudo seper hablar portugués,2.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=6, n_learner=4)"
5,vB,7,Las casas de este país son muy grandes. (11),Las casas de este país son muy grandes,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=9, n_learner=8)"
5,vB,8,Puede que haga mucho calor esta noche. (12),Puede que haga mucho calor esta noche,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
5,vB,9,Los coches son muy baratos pero feos. (12),Los coches son muy baratos pero feos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
5,vB,10,Me gusta la comida que es saludable. (12),Me gusta la comida que es sadulable,4.0,2,"Partial meaning (content_overlap=0.50, edit=2, n_target=8, n_learner=7)"
5,vB,11,La chica con la que yo bailo es chilena. (13),La chica que yo bailo es chilena,3.0,3,"Near-accurate meaning (content_overlap=0.80, edit=3, n_target=10, n_learner=7)"
5,vB,12,Antes de correr me comí una manzana. (13),Antes de correr me comí un manzana,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=2, n_target=8, n_learner=7)"
5,vB,13,Quiero un coche en el que quepa mi familia. (14),Quiero un coche en que quepe mi familia,3.0,2,"Partial meaning (content_overlap=0.60, edit=3, n_target=10, n_learner=8)"
5,vB,14,A ellos les encantan los libros de romance. (14),A ellos les encanten los libros de romancia,3.0,2,"Partial response (content_overlap=0.40, n_learner=8 tokens)"
5,vB,15,Él siempre tiene hambre porque no sabe cocinar. (15),´Él siempre tiene hambre porque no sabe cocinar,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
5,vB,16,Me gustaría que el hijo de mi tía comiera. (15),Me gustaría que el hijo de mi nuera comiera,2.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=10, n_learner=9)"
5,vB,17,Cruce la calle y después vaya a la derecha. (15),Cruza la calle y después vaye a la derecha,3.0,2,"Partial meaning (content_overlap=0.50, edit=3, n_target=10, n_learner=9)"
5,vB,18,Él ha empezado a entrenar con sus amigos. (15),Él empezado a entrenar con sus amigos,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=9, n_learner=7)"
5,vB,19,Me gustaría que el semestre terminara pronto. (15),Me gustaría que el semestro terminara pronto,3.0,2,"Partial meaning (content_overlap=0.60, edit=2, n_target=8, n_learner=7)"
5,vB,20,El bebé al que se le cayó la manta tiene frío. (16),El bebé que se cayó el manta tiene frío,2.0,3,"Near-accurate meaning (content_overlap=0.83, edit=4, n_target=12, n_learner=9)"
5,vB,21,Una amiga mía va a la capital con sus sobrinos. (16),Una amiga mía va al capital con sus amigos,2.0,2,"Partial meaning (content_overlap=0.67, edit=4, n_target=11, n_learner=9)"
5,vB,22,La princesa que era muy bonita fue rescatada. (16),La princesa que era bien bonita fue rescatada,3.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=9, n_learner=8)"
5,vB,23,"Después de comer, siempre tiene que lavarse los dientes. (16)",Después de comer siempre tiene lavar sus dientes,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=4, n_target=10, n_learner=8)"
5,vB,24,La cantidad de personas que votan ha incrementado. (17),La cantidad de personas que vota ha dicremitado,2.0,2,"Partial response (content_overlap=0.40, n_learner=8 tokens)"
5,vB,25,Antes de poder salir de la casa busqué mis llaves. (17),[an-] Antes de salir del [cla-] casa busqué mis llaves,2.0,3,"Near-accurate meaning (content_overlap=0.71, edit=4, n_target=11, n_learner=8)"
5,vB,26,El jefe al que atacó el empleado era gordo. (17),El jefe que atacado employado era gordo,2.0,2,"Partial response (content_overlap=0.40, n_learner=7 tokens)"
5,vB,27,Le pedí a mi hermana que me ayudara en la casa. (17),le pedí [...] en la casa,1.0,2,"Partial response (content_overlap=0.40, n_learner=5 tokens)"
5,vB,28,El trabajo no fue tan fácil como me habían dicho. (17),El trabajo no fue tan fácil como me dicho,2.0,2,"Partial meaning (content_overlap=0.67, edit=2, n_target=11, n_learner=9)"
5,vB,29,¿Te importaría traerme el café que dejé en la cocina? (18),¿Te importaría traerme el café que deje [en-] en cocina?,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=2, n_target=11, n_learner=9)"
5,vB,30,Hay muchas personas que se quedan en casa si nieva mucho. (18),Hay muchas personas que quedan en casa que hay,2.0,2,"Partial meaning (content_overlap=0.57, edit=5, n_target=12, n_learner=9)"
6,vA,1,Quiero cortarme el pelo (7),Quiero cortarme el pelo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
6,vA,2,El libro está en la mesa (7),El libro está en la mesa,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
6,vA,3,El carro lo tiene Pedro (8),El carro lo tiene Pedro,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
6,vA,4,El se ducha cada mañana (9),El se ducha cada mañana,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
6,vA,5,¿Qué dice usted que va a hacer hoy? (9),¿Qué dice usted que va a hacer hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
6,vA,6,Dudo que sepa manejar muy bien (10),Dudo que sepa manejar muy bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=7, n_learner=6)"
6,vA,7,Las calles de esta ciudad son muy anchas (11),Las calles esta ciudad son muy anchas,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=2, n_target=9, n_learner=7)"
6,vA,8, Puede que llueva mañana todo el día (12),Puede que llueva mañana todo el día,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=8, n_learner=7)"
6,vA,9,Las casas son muy bonitas pero caras (12),Las casas son muy bonitas pero caras,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=8, n_learner=7)"
6,vA,10,Me gustan las películas que acaban bien (12),Me gustan las películas que acaban bien,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
6,vA,11,El chico con el que yo salgo es español (13),El chico con el que yo salgo es español,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
6,vA,12,Después de cenar me fui a dormir tranquilo (13),Después de cenar me fui a dormir tranquilo,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=9, n_learner=8)"
6,vA,13,Quiero una casa en la que vivan mis animales (14),Quiero una casa en la que vivan mis animales,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
6,vA,14,A nosotros nos fascinan las fiestas grandiosas (14),A nosotros nos fascinan las fiestas grandiosas,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
6,vA,15,Ella sólo bebe cerveza y no come nada (15),Ella solo bebe cerveza y no come nada,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
6,vA,16,Me gustaría que el precio de las casas bajara (15),Me gustaría que el precio de las casas bajara,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
6,vA,17,Cruza a la derecha y después sigue todo recto (15),Cruza a la derecha y después sigue todo recto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
6,vA,18,Ella ha terminado de pintar su apartamento (15),Ella ha terminado de pintar su apartamento,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
6,vA,19,Me gustaría que empezara a hacer más calor pronto (15),Me gustaría que empezara a hacer más calor pronto,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
6,vA,20,El niño al que se le murió el gato está triste (16),El niño al que se le murió el gato está triste,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
6,vA,21,Una amiga mía cuida a los niños de mi vecino (16),Una amiga mía cuida a los niños del vecino,3.0,3,"Near-accurate meaning (content_overlap=0.83, edit=3, n_target=11, n_learner=9)"
6,vA,22,El gato que era negro fue perseguido por el perro (16),El gato que era negro fue perseguido por el perro,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=11, n_learner=10)"
6,vA,23,Antes de poder salir él tiene que limpiar su cuarto (16),Antes de poder salir él tiene que limpiar su cuarto,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
6,vA,24,La cantidad de personas que fuman ha disminuido (17),La cantidad de personas que fuman ha disminuido,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=9, n_learner=8)"
6,vA,25,Después de llegar a casa del trabajo tomé la cena (17),Después de llegar [del- la-] del trabajo a la casa me tomé la cena,3.0,3,"Near-accurate meaning (content_overlap=0.86, edit=6, n_target=11, n_learner=12)"
6,vA,26,El ladrón al que atrapó la policía era famoso (17),El ladrón al que atrapó la policía era famoso,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=10, n_learner=9)"
6,vA,27,Le pedí a un amigo que me ayudara con la tarea (17),Le pedí a un amigo que me ayudara con la tarea,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=12, n_learner=11)"
6,vA,28,El examen no fue tan difícil como me habían dicho (17),El examen no fue tan difícil como me habían dicho,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
6,vA,29,¿Serías tan amable de darme el libro que está en la mesa? (17),¿Serías tan amable de darme el libro que está en la mesa?,4.0,3,"Minor deviation (edit=1, content_overlap=0.86); meaning essentially preserved"
6,vA,30,Hay mucha gente que no toma nada para el desayuno (17),Hay mucha gente que no toma nada para el desayuno,4.0,3,"Near-accurate meaning (content_overlap=0.83, edit=1, n_target=11, n_learner=10)"
6,vB,1,Quiero comerme el huevo. (7) ,Quiero comerme el huevo,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=5, n_learner=4)"
6,vB,2,El pez está en la sala. (7),El pez está en la sala,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
6,vB,3,La tarea la tiene Carla. (8),La tarea la tiene Carla,4.0,3,"Near-accurate meaning (content_overlap=0.75, edit=1, n_target=6, n_learner=5)"
6,vB,4,Él se duerme por la tarde. (8),Él se duerme por la tarde,4.0,2,"Partial meaning (content_overlap=0.67, edit=1, n_target=7, n_learner=6)"
6,vB,5,¿Qué dijo que iba a acabar hoy? (9),¿Qué dijo que iba a acabar hoy?,4.0,3,"Near-accurate meaning (content_overlap=0.80, edit=1, n_target=8, n_learner=7)"
